"met_object_id","link_resource","exhibition_title","venue_name","city_name","exhibition_date_display","start_date","end_date","catalogue_reference","display_order"
"312941","http://www.metmuseum.org/art/collection/search/312941","","4 1/2 × W","Title: Textile ornament
Artist: Nasca artist(s)
Date: 1–700 CE
Geography: Peru, South Coast
Culture: Nasca
Medium: Gold
Dimensions: H","1979","","","","1"
"312942","http://www.metmuseum.org/art/collection/search/312942","","4 1/4 × W","Title: Textile ornament
Artist: Nasca artist(s)
Date: 1–700 CE
Geography: Peru, South Coast
Culture: Nasca
Medium: Gold
Dimensions: H","1979","","","","1"
"467643","http://www.metmuseum.org/art/collection/search/467643","Exposition universelle de 1900. L'exposition retrospective de l'art francais","Petit Palais, Musée des Beaux Arts de la Ville de Paris","","April 14–November 12, 1900","1900-04-14","1900-11-12","","1"
"467643","http://www.metmuseum.org/art/collection/search/467643","Chess: East and West, Past and Present","Brooklyn Museum","","1968","","","","2"
"467643","http://www.metmuseum.org/art/collection/search/467643","Chess: East and West, Past and Present","The Metropolitan Museum of Art","New York","1968","","","","3"
"467643","http://www.metmuseum.org/art/collection/search/467643","The Secular Spirit: Life and Art at the End of the Middle Ages","The Cloisters Museum & Gardens","New York","March 28–June 15, 1975","1975-03-28","1975-06-15","","4"
"467643","http://www.metmuseum.org/art/collection/search/467643","Writing and Reading","Cooper Hewitt, Smithsonian Design Museum, Smithsonian Institution","","September 15, 1981-January 3, 1982","1981-09-15","1982-01-03","","5"
"467643","http://www.metmuseum.org/art/collection/search/467643","The Carver's Art: Medieval Sculpture in Ivory, Bone, and Horn","Jane Voorhees Zimmerli Art Museum, Rutgers University","","September 9-November 21, 1989","1989-09-09","1989-11-21","","6"
"467643","http://www.metmuseum.org/art/collection/search/467643","Memory and The Middle Ages","McMullen Museum of Art, Boston College","","February 17–May 21, 1995","1995-02-17","1995-05-21","","7"
"467643","http://www.metmuseum.org/art/collection/search/467643","Love and Courtship in the Middle Ages","Katonah Museum of Art","","October 2, 2005–January 1, 2006","2005-10-02","2006-01-01","","8"
"467643","http://www.metmuseum.org/art/collection/search/467643","The Game of Kings: Medieval Ivory Chessmen from the Isle of Lewis","The Cloisters Museum & Gardens","New York","November 15, 2011–April 22, 2012","2011-11-15","2012-04-22","","9"
"467643","http://www.metmuseum.org/art/collection/search/467643","Treasures and Talismans: Rings from the Griffin Collection","The Cloisters Museum & Gardens, The Metropolitan Museum of Art","New York","May 1–October 18, 2015","2015-05-01","2015-10-18","","10"
"467643","http://www.metmuseum.org/art/collection/search/467643","The Colmar Treasure: A Medieval Jewish Legacy","The Metropolitan Museum of Art, The Cloisters","New York","July 22, 2019–January 12, 2020","2019-07-22","2020-01-12","","11"
"467643","http://www.metmuseum.org/art/collection/search/467643","Spectrum of Desire: Love, Sex, and Gender in the Middle Ages","The Metropolitan Museum of Art, The Cloisters","New York","October 17, 2025–March 29, 2026","2025-10-17","2026-03-29","","12"
"44987","http://www.metmuseum.org/art/collection/search/44987","The Arts of Korea","The Metropolitan Museum of Art","New York","June 7, 1998–January 24, 1999","1998-06-07","1999-01-24","","1"
"44987","http://www.metmuseum.org/art/collection/search/44987","Arts of Korea","The Metropolitan Museum of Art","New York","August 23, 2003–June 28, 2004","2003-08-23","2004-06-28","","2"
"44987","http://www.metmuseum.org/art/collection/search/44987","Arts of Korea","The Metropolitan Museum of Art","New York","January 14, 2005–October 29, 2006","2005-01-14","2006-10-29","","3"
"44987","http://www.metmuseum.org/art/collection/search/44987","Birds and Flowers","The Metropolitan Museum of Art","New York","November 1, 2006–April 29, 2007","2006-11-01","2007-04-29","","4"
"44987","http://www.metmuseum.org/art/collection/search/44987","Buddhist Paintings from the Koryō Dynasty (918–1392)","The Metropolitan Museum of Art","New York","May 8–October 22, 2007","2007-05-08","2007-10-22","","5"
"44987","http://www.metmuseum.org/art/collection/search/44987","Maebyông","The Metropolitan Museum of Art","New York","October 30, 2007–March 3, 2008","2007-10-30","2008-03-03","","6"
"44987","http://www.metmuseum.org/art/collection/search/44987","Arts of Korea","The Metropolitan Museum of Art","New York","June 10–October 24, 2008","2008-06-10","2008-10-24","","7"
"44987","http://www.metmuseum.org/art/collection/search/44987","Art of Korea","The Metropolitan Museum of Art","New York","July 7–November 15, 2009","2009-07-07","2009-11-15","","8"
"44987","http://www.metmuseum.org/art/collection/search/44987","Arts of Korea","The Metropolitan Museum of Art","New York","May 19–November 7, 2010","2010-05-19","2010-11-07","","9"
"44987","http://www.metmuseum.org/art/collection/search/44987","Representation/Abstraction in Korean Art","The Metropolitan Museum of Art","New York","November 23, 2010–March 20, 2011","2010-11-23","2011-03-20","","10"
"44987","http://www.metmuseum.org/art/collection/search/44987","Patchwork Textiles Across Cultures","The Metropolitan Museum of Art","New York","August 24–December 5, 2011","2011-08-24","2011-12-05","","11"
"44987","http://www.metmuseum.org/art/collection/search/44987","Art of Korea: Buddhism and Buddhist Art","The Metropolitan Museum of Art","New York","December 9, 2011–June 3, 2012","2011-12-09","2012-06-03","","12"
"44987","http://www.metmuseum.org/art/collection/search/44987","Flora and Fauna in Korean Art","The Metropolitan Museum of Art","New York","June 15, 2013–June 1, 2014","2013-06-15","2014-06-01","","13"
"44987","http://www.metmuseum.org/art/collection/search/44987","The Still Life in Korean Art","The Metropolitan Museum of Art","New York","June 7, 2014–February 1, 2015","2014-06-07","2015-02-01","","14"
"44987","http://www.metmuseum.org/art/collection/search/44987","Korea: 100 Years of Collecting at the Met","The Metropolitan Museum of Art","New York","February 7, 2015–March 27, 2016","2015-02-07","2016-03-27","","15"
"44987","http://www.metmuseum.org/art/collection/search/44987","Expressions of Nature in Korean Art","The Metropolitan Museum of Art","New York","April 2–September 18, 2016","2016-04-02","2016-09-18","","16"
"44987","http://www.metmuseum.org/art/collection/search/44987","Splendors of Korean Art","The Metropolitan Museum of Art","New York","October 1, 2016–October 22, 2017","2016-10-01","2017-10-22","","17"
"44987","http://www.metmuseum.org/art/collection/search/44987","Essential Korea","The Metropolitan Museum of Art","New York","June 7, 2018–November 14, 2021","2018-06-07","2021-11-14","","18"
"44987","http://www.metmuseum.org/art/collection/search/44987","Shell and Resin: Korean Mother-of-Pearl and Lacquer","The Metropolitan Museum of Art","New York","December 13, 2021–July 5, 2022","2021-12-13","2022-07-05","","19"
"312943","http://www.metmuseum.org/art/collection/search/312943","","4 11/16 × W","Title: Textile ornament
Artist: Nasca artist(s)
Date: 1–700 CE
Geography: Peru, South Coast
Culture: Nasca
Medium: Gold
Dimensions: H","1979","","","","1"
"506723","http://www.metmuseum.org/art/collection/search/506723","","Title: Tenor Recorder
Maker: Bassano (workshop active","","1530–1650","","","","1"
"506724","http://www.metmuseum.org/art/collection/search/506724","","53.3 x Diam","Title: Clarinet in D
Date: 1750–70
Geography: Germany
Culture: German
Medium: Boxwood, brass
Dimensions: L","2010","","","","1"
"312944","http://www.metmuseum.org/art/collection/search/312944","","4 × W","Title: Textile ornament
Artist: Nasca artist(s)
Date: 1–700 CE
Geography: Peru, South Coast
Culture: Nasca
Medium: Gold
Dimensions: H","1979","","","","1"
"749108","http://www.metmuseum.org/art/collection/search/749108","","Title: The Book of Chess
Author: Jacobus de Cessolis (Italian, active","","1288–1322","","","","1"
"653004","http://www.metmuseum.org/art/collection/search/653004","","Title: Design for the Decoration of the Surround of the Rear Sight of a Firearm
Designer: Workshop of Nicolas Noël Boutet (French, Versailles and Paris,","","1761–1833","","","","1"
"24840","http://www.metmuseum.org/art/collection/search/24840","","27060
Manufacturer: Samuel Colt (American, Hartford, Connecticut","Title: Colt Model 1851 Navy Revolver with Thuer Conversion for Self-Contained Cartridges, Serial no","1814–1862","","","","1"
"653005","http://www.metmuseum.org/art/collection/search/653005","","Title: Design for the Decoration of Firearms
Designer: Workshop of Nicolas Noël Boutet (French, Versailles and Paris,","","1761–1833","","","","1"
"503446","http://www.metmuseum.org/art/collection/search/503446","Making Music: Two Centuries of Musical Instrument Making in New York","The Metropolitan Museum of Art","","April 9, 1996 - July 28, 1996","1996-04-09","1996-07-28","","1"
"456306","http://www.metmuseum.org/art/collection/search/456306","Fifty Years of Collecting Islamic Art","The Hagop Kevorkian Special Exhibitions Gallery, The Metropolitan Museum of Art","New York","September 23, 2013–January 26, 2014","2013-09-23","2014-01-26","no catalogue","1"
"326695","http://www.metmuseum.org/art/collection/search/326695","Albast uit Arabië","","","February 21-April 26, 1981","1981-02-21","1981-04-26","","1"
"327518","http://www.metmuseum.org/art/collection/search/327518","","7th–9th century CE
Geography: Caucasus region
Culture: Alanic
Medium: Silk, linen, fur
Dimensions: 75 1/2 in","Title: Kaftan
Date: ca","1996","","","","1"
"470919","http://www.metmuseum.org/art/collection/search/470919","","John the Baptist from Retable
Artist: Domingo Ram (Spanish, Aragon, active","Title: Panel with the Birth of St","1464–1507","","","","1"
"503783","http://www.metmuseum.org/art/collection/search/503783","","Title: Alto Recorder in F-sharp
Maker: Johann Wilhelm Oberlender (the Elder) (German, Nuremberg","","1681–1763","","","","1"
"448294","http://www.metmuseum.org/art/collection/search/448294","The Educated Eye: Studies in Curatorial Problems","The Metropolitan Museum of Art","New York","1973","","","","1"
"448294","http://www.metmuseum.org/art/collection/search/448294","Balcony Calligraphy Exhibition","The Metropolitan Museum of Art","New York","June 1–October 26, 2009","2009-06-01","2009-10-26","no catalogue","2"
"26445","http://www.metmuseum.org/art/collection/search/26445","European Helmets 1450–1650: Treasures from the Reserve Collection","The Metropolitan Museum of Art","New York","January 25, 2000–December 30, 2001","2000-01-25","2001-12-30","no. 12","1"
"26445","http://www.metmuseum.org/art/collection/search/26445","Love and Courtship in the Middle Ages","Katonah Museum of Art","Katonah, N.Y","October 2, 2005–January 1, 2006","2005-10-02","2006-01-01","","2"
"722409","http://www.metmuseum.org/art/collection/search/722409","","1702–ca","Title: Plate Seven from Nouveavx Desseins D'Arquebvseries
Engraver: De Lacollombe (French, Paris, active ca","2016","","","","1"
"503791","http://www.metmuseum.org/art/collection/search/503791","The Paston Treasure","Yale Center for British Art, Yale University","New Haven","February 15 - May 27, 2018","2018-02-15","2018-05-27","","1"
"488978","http://www.metmuseum.org/art/collection/search/488978","Jackson Pollock","Betty Parsons Gallery","New York","November 28–December 16, 1950","1950-11-28","1950-12-16","no catalogue","1"
"488978","http://www.metmuseum.org/art/collection/search/488978","15 Americans","Museum of Modern Art, New York","","April 9–July 27, 1952","1952-04-09","1952-07-27","p. 17","2"
"488978","http://www.metmuseum.org/art/collection/search/488978","A Retrospective Show of the Paintings of Jackson Pollock","Bennington College","Bennington, Vt","1952","","","","3"
"488978","http://www.metmuseum.org/art/collection/search/488978","A Retrospective Show of the Paintings of Jackson Pollock","Lawrence Art Gallery","Williamstown, Mass","1952","","","","4"
"488978","http://www.metmuseum.org/art/collection/search/488978","15 Years of Jackson Pollock","Sidney Janis Gallery","New York","November 28–December 31, 1955","1955-11-28","1955-12-31","no. 11","5"
"488978","http://www.metmuseum.org/art/collection/search/488978","Jackson Pollock","Museum of Modern Art, New York","","December 19, 1956–February 3, 1957","1956-12-19","1957-02-03","no. 26","6"
"488978","http://www.metmuseum.org/art/collection/search/488978","Three Centuries of American Painting","The Metropolitan Museum of Art","New York","April 9–October 17, 1965","1965-04-09","1965-10-17","","7"
"488978","http://www.metmuseum.org/art/collection/search/488978","Jackson Pollock","Museum of Modern Art, New York","","April 5–June 4, 1967","1967-04-05","1967-06-04","no. 50","8"
"488978","http://www.metmuseum.org/art/collection/search/488978","New York Painting and Sculpture: 1940–1970","The Metropolitan Museum of Art","New York","October 18, 1969–February 8, 1970","1969-10-18","1970-02-08","no. 310","9"
"488978","http://www.metmuseum.org/art/collection/search/488978","Masterpieces of Painting in The Metropolitan Museum of Art","Museum of Fine Arts, Boston","","September 16–November 1, 1970","1970-09-16","1970-11-01","p. 117","10"
